HeadX,HeadY,ShoulderLX,ShoulderLY,ShoulderRX,ShoulderRY,ElbowLX,ElbowLY,ElbowRX,ElbowRY,WristLX,WristLY,WristRX,WristRY,WaistLX,WaistLY,WaistRX,WaistRY
0.5214265584945679,0.6903514862060547,0.47767913341522217,0.6256107985973358,0.5676080584526062,0.6224690675735474,0.4598281681537628,0.49677562713623047,0.5858936905860901,0.49725037813186646,0.46098625659942627,0.3832482695579529,0.5839925408363342,0.3804813027381897,0.5039309859275818,0.3887985348701477,0.5493326783180237,0.3901883363723755
0.5210452675819397,0.6903461813926697,0.47722575068473816,0.6245320439338684,0.5673341751098633,0.621253103017807,0.45989561080932617,0.4949702024459839,0.585868239402771,0.49564146995544434,0.46048232913017273,0.3808385133743286,0.5839559435844421,0.3789409399032593,0.5036426782608032,0.3882948160171509,0.5488342046737671,0.3897842764854431
0.5205656886100769,0.6903416812419891,0.47677841782569885,0.6237252950668335,0.5670148730278015,0.620592325925827,0.45989036560058594,0.4933406114578247,0.5858625769615173,0.4947507381439209,0.4600849151611328,0.3781623840332031,0.5839397311210632,0.37814295291900635,0.5033605098724365,0.3878477215766907,0.5486164689064026,0.38926851749420166
0.5204035639762878,0.6903389394283295,0.47628194093704224,0.6233725547790527,0.5667301416397095,0.620000422000885,0.45985138416290283,0.492250919342041,0.585843026638031,0.49399399757385254,0.45951616764068604,0.3769668936729431,0.5839316844940186,0.37761545181274414,0.5031946301460266,0.3874512314796448,0.5484926700592041,0.3888320326805115
0.5204184651374817,0.6902834177017212,0.47583499550819397,0.6228371262550354,0.5663209557533264,0.6198125779628754,0.45965775847435,0.49031341075897217,0.5857223868370056,0.4937387704849243,0.45908230543136597,0.37534934282302856,0.5838800668716431,0.3772732615470886,0.5031113624572754,0.38736438751220703,0.5483227372169495,0.38872653245925903
0.5204408168792725,0.6902734637260437,0.4754471182823181,0.6226722300052643,0.5658296942710876,0.6197837293148041,0.4593890905380249,0.4887075424194336,0.5851014852523804,0.49394768476486206,0.45867422223091125,0.3741838335990906,0.5835216641426086,0.3769402503967285,0.5029064416885376,0.3873421549797058,0.548207700252533,0.3886902332305908
0.5203540325164795,0.6903718709945679,0.47540217638015747,0.6226861476898193,0.5657555460929871,0.6197125613689423,0.459164559841156,0.487781822681427,0.5838568806648254,0.4940822720527649,0.45839327573776245,0.37331509590148926,0.5830038189888,0.3758840560913086,0.5028765201568604,0.3873260021209717,0.548184335231781,0.3885078430175781
0.5202438831329346,0.6904402673244476,0.4754052758216858,0.6226576864719391,0.5657387971878052,0.6196954250335693,0.45866554975509644,0.48804235458374023,0.5832608938217163,0.49432671070098877,0.45811182260513306,0.3733242154121399,0.582511305809021,0.3757403492927551,0.5028219819068909,0.3875507712364197,0.5481334328651428,0.3886168599128723
0.5201356410980225,0.6904795467853546,0.4753170907497406,0.6226302683353424,0.5657385587692261,0.6196443438529968,0.45805639028549194,0.48817551136016846,0.5825761556625366,0.4943753480911255,0.4579407274723053,0.37317854166030884,0.5817863941192627,0.37528395652770996,0.502767026424408,0.3876134753227234,0.5481298565864563,0.38861584663391113
0.5200210213661194,0.6905310750007629,0.4752599000930786,0.6226329505443573,0.5657392144203186,0.619614988565445,0.45766469836235046,0.4883264899253845,0.5820884704589844,0.49445587396621704,0.45759546756744385,0.37282389402389526,0.5812541842460632,0.37468093633651733,0.502765417098999,0.3878173232078552,0.5481346249580383,0.38863807916641235
0.5199307203292847,0.6905322372913361,0.47518956661224365,0.6226461827754974,0.5657360553741455,0.6196191906929016,0.45737355947494507,0.4884340167045593,0.5817398428916931,0.4946083426475525,0.45727208256721497,0.37269604206085205,0.581012487411499,0.37439924478530884,0.5025985240936279,0.3878898620605469,0.5481346845626831,0.38865822553634644
0.5198717713356018,0.6905168890953064,0.47515350580215454,0.6227871477603912,0.5657375454902649,0.6196246147155762,0.45713183283805847,0.48911577463150024,0.5816143751144409,0.49500328302383423,0.4565838873386383,0.37277430295944214,0.5810078978538513,0.37428319454193115,0.5025249719619751,0.38798224925994873,0.5481328368186951,0.38866257667541504
0.5198477506637573,0.6905107200145721,0.4751468002796173,0.6227918267250061,0.5657397508621216,0.6196269094944,0.4568990170955658,0.48919475078582764,0.5816643238067627,0.49524205923080444,0.4562815725803375,0.3728703260421753,0.581023633480072,0.3742523193359375,0.5025231242179871,0.3877909183502197,0.5481487512588501,0.38822877407073975
0.5198476910591125,0.6905146539211273,0.4751357138156891,0.6227816045284271,0.5657402873039246,0.6196315884590149,0.4564391076564789,0.4897892475128174,0.581699550151825,0.49530029296875,0.45601406693458557,0.373394250869751,0.5810726881027222,0.3742748498916626,0.5025118589401245,0.38770973682403564,0.5481499433517456,0.3880809545516968
