HeadX,HeadY,ShoulderLX,ShoulderLY,ShoulderRX,ShoulderRY,ElbowLX,ElbowLY,ElbowRX,ElbowRY,WristLX,WristLY,WristRX,WristRY,WaistLX,WaistLY,WaistRX,WaistRY
0.43224087357521057,0.6650463938713074,0.4753534495830536,0.5848114788532257,0.40483203530311584,0.5812508463859558,0.48732444643974304,0.48456013202667236,0.3870978057384491,0.4768331050872803,0.4909421503543854,0.39098650217056274,0.4281235337257385,0.47861915826797485,0.46139541268348694,0.38983154296875,0.4182108938694,0.38886207342147827
0.4320789873600006,0.6650501191616058,0.4751579463481903,0.5849464237689972,0.4046962857246399,0.5812275111675262,0.4872001111507416,0.48515546321868896,0.38701969385147095,0.47683924436569214,0.49090051651000977,0.3910314440727234,0.4280315935611725,0.47861993312835693,0.46141910552978516,0.38988667726516724,0.41821378469467163,0.3889142870903015
0.43216705322265625,0.6651395857334137,0.47497525811195374,0.5849721133708954,0.4046355187892914,0.5812075436115265,0.48707953095436096,0.4853731393814087,0.38694238662719727,0.47682952880859375,0.4908807873725891,0.39105868339538574,0.42794957756996155,0.4786120653152466,0.46144500374794006,0.3898886442184448,0.41823071241378784,0.38891029357910156
0.43218570947647095,0.665258377790451,0.4748741090297699,0.5849388539791107,0.4045912027359009,0.5811769962310791,0.4869924485683441,0.48537033796310425,0.38686487078666687,0.476828396320343,0.4908582866191864,0.39102065563201904,0.4277796149253845,0.4786032438278198,0.4614439904689789,0.3897351026535034,0.41822928190231323,0.3888314366340637
0.4321976602077484,0.6652862727642059,0.4748317301273346,0.5848031640052795,0.40453585982322693,0.5810967683792114,0.48691993951797485,0.4852762222290039,0.3867655098438263,0.4768006205558777,0.49084436893463135,0.39097994565963745,0.4277472198009491,0.4783902168273926,0.4614138901233673,0.3895520567893982,0.4181998372077942,0.3887166380882263
0.4322449266910553,0.6653400957584381,0.4748322069644928,0.5845555067062378,0.4045005440711975,0.5809524059295654,0.48691919445991516,0.48515844345092773,0.38670000433921814,0.4767151474952698,0.49084192514419556,0.39097630977630615,0.42721906304359436,0.4783526659011841,0.46134892106056213,0.3895508646965027,0.41813650727272034,0.38870513439178467
0.43226751685142517,0.6653366982936859,0.4748415946960449,0.584370344877243,0.4044666886329651,0.5806886851787567,0.486904114484787,0.48479193449020386,0.3866850435733795,0.4765678644180298,0.4908352196216583,0.39097732305526733,0.4264358878135681,0.4783177375793457,0.461321085691452,0.3895375728607178,0.4181007444858551,0.38865232467651367
0.4324434697628021,0.6652901768684387,0.4749174118041992,0.5841584801673889,0.40444961190223694,0.5804787874221802,0.48686930537223816,0.4845392107963562,0.3866853713989258,0.4761878252029419,0.49083268642425537,0.39096128940582275,0.4252132773399353,0.47832822799682617,0.461279034614563,0.3895360231399536,0.4180271327495575,0.3886309862136841
0.4328400492668152,0.6652364730834961,0.4750746190547943,0.5840437114238739,0.40444567799568176,0.5803704857826233,0.4868220090866089,0.4842504858970642,0.38669031858444214,0.47601938247680664,0.49083131551742554,0.39091336727142334,0.4228469431400299,0.47829777002334595,0.4611644744873047,0.3895573616027832,0.41789376735687256,0.3886275887489319
0.43325698375701904,0.6651628315448761,0.47515472769737244,0.5839342176914215,0.4044466018676758,0.5803217589855194,0.4867743253707886,0.483831524848938,0.3866897523403168,0.47570323944091797,0.4908439815044403,0.39058852195739746,0.42086032032966614,0.47809743881225586,0.4610975980758667,0.38958221673965454,0.417805016040802,0.38862448930740356
0.4334005117416382,0.6650824248790741,0.4752095937728882,0.5838797986507416,0.40445396304130554,0.5802583694458008,0.4866834878921509,0.48360180854797363,0.3864911198616028,0.47568702697753906,0.4908446967601776,0.39044636487960815,0.4186236262321472,0.4775976538658142,0.4610386788845062,0.3896242380142212,0.4177711308002472,0.3886394500732422
0.4336946904659271,0.6648604869842529,0.4752747714519501,0.5839154124259949,0.4044523537158966,0.580131322145462,0.4865711033344269,0.48358553647994995,0.3862943649291992,0.4757235646247864,0.49084311723709106,0.3904297351837158,0.41541147232055664,0.4769456386566162,0.46103528141975403,0.3898155689239502,0.4177354574203491,0.3887408375740051
0.43420204520225525,0.6648017168045044,0.4753619432449341,0.5840500295162201,0.40445688366889954,0.5800663828849792,0.4865228831768036,0.4835824966430664,0.38608139753341675,0.47622591257095337,0.49084243178367615,0.3904380798339844,0.4107886552810669,0.4764713644981384,0.4609993100166321,0.38997024297714233,0.41770637035369873,0.38890498876571655
0.4347352683544159,0.6646062433719635,0.47549745440483093,0.5841296017169952,0.40446269512176514,0.5799870193004608,0.4864790737628937,0.483486533164978,0.3856736123561859,0.47670555114746094,0.4908445477485657,0.3902173638343811,0.40553638339042664,0.47522878646850586,0.460932195186615,0.3899191617965698,0.41766679286956787,0.3888728618621826
0.4347735345363617,0.6643448173999786,0.47561198472976685,0.5841929316520691,0.40446263551712036,0.5799613296985626,0.4864676594734192,0.4834081530570984,0.38537657260894775,0.4771934747695923,0.49085533618927,0.3898163437843323,0.40040093660354614,0.4738948941230774,0.46087920665740967,0.3895891308784485,0.41764193773269653,0.3886014223098755
0.4349030554294586,0.6641472280025482,0.47570380568504333,0.5842396914958954,0.40446221828460693,0.5800270140171051,0.4864567220211029,0.4832437038421631,0.3852204978466034,0.4782152771949768,0.4908570945262909,0.38963478803634644,0.395474910736084,0.47377777099609375,0.46080130338668823,0.3894527554512024,0.41760358214378357,0.3883214592933655
0.43510717153549194,0.6640641391277313,0.4758591949939728,0.5842415988445282,0.4044688045978546,0.580070972442627,0.4864261746406555,0.48282718658447266,0.3851628601551056,0.47842901945114136,0.4908529818058014,0.3893861174583435,0.39202752709388733,0.4737577438354492,0.4607931971549988,0.38939225673675537,0.41759923100471497,0.38809674978256226
0.4352896809577942,0.6640559136867523,0.4760740399360657,0.5842331349849701,0.4044847786426544,0.5803956985473633,0.48638108372688293,0.48254096508026123,0.38551244139671326,0.4792115092277527,0.49082842469215393,0.389309823513031,0.38908547163009644,0.4737737774848938,0.46078985929489136,0.389348566532135,0.4175944924354553,0.38805681467056274
0.43547582626342773,0.6640545129776001,0.4763668179512024,0.5841702222824097,0.404509961605072,0.5805672705173492,0.48636960983276367,0.48229771852493286,0.3862190544605255,0.48050570487976074,0.4907996356487274,0.3892194628715515,0.38764679431915283,0.47380274534225464,0.4607904851436615,0.3893495202064514,0.4175986349582672,0.3880673050880432
0.4355962574481964,0.6640352308750153,0.47659167647361755,0.5840754508972168,0.4045315384864807,0.5805918276309967,0.4863400459289551,0.48228001594543457,0.38781216740608215,0.4804518222808838,0.49077752232551575,0.3893212676048279,0.3881852328777313,0.47382616996765137,0.46079495549201965,0.38926368951797485,0.4176035225391388,0.38802945613861084
0.4357363283634186,0.6640246212482452,0.47676679491996765,0.5836778283119202,0.40467554330825806,0.5805459320545197,0.48625317215919495,0.48224830627441406,0.390301913022995,0.4788917899131775,0.4906867742538452,0.3897212743759155,0.390813946723938,0.474173367023468,0.46080467104911804,0.3891105055809021,0.417604923248291,0.3879474997520447
0.4358922243118286,0.6638467609882355,0.4769081473350525,0.5833134949207306,0.4046948552131653,0.5804736912250519,0.48614734411239624,0.48213982582092285,0.3913732171058655,0.4778120517730713,0.49058371782302856,0.3901388645172119,0.3911884129047394,0.4746630787849426,0.46081414818763733,0.3891047239303589,0.41760164499282837,0.3879494071006775
0.4359579384326935,0.663468599319458,0.47705283761024475,0.5830024778842926,0.40490981936454773,0.5804532468318939,0.48600372672080994,0.4820772409439087,0.39288097620010376,0.478912353515625,0.4905591607093811,0.390375554561615,0.39131689071655273,0.4750801920890808,0.46083804965019226,0.38907313346862793,0.41760027408599854,0.38804447650909424
0.4361015558242798,0.6631946861743927,0.4772382378578186,0.582816481590271,0.405131459236145,0.5805679559707642,0.4859544336795807,0.48206716775894165,0.3928445875644684,0.47987067699432373,0.49055755138397217,0.39046335220336914,0.38801541924476624,0.47510623931884766,0.46083781123161316,0.38909798860549927,0.41760194301605225,0.38846641778945923
0.4362031817436218,0.6622537076473236,0.47738367319107056,0.5827233791351318,0.40521669387817383,0.5807616710662842,0.4859233796596527,0.48195719718933105,0.3938918113708496,0.4812162518501282,0.49054983258247375,0.3904625177383423,0.3846074640750885,0.47510063648223877,0.46088892221450806,0.38904398679733276,0.41760092973709106,0.38858819007873535
