HeadX,HeadY,ShoulderLX,ShoulderLY,ShoulderRX,ShoulderRY,ElbowLX,ElbowLY,ElbowRX,ElbowRY,WristLX,WristLY,WristRX,WristRY,WaistLX,WaistLY,WaistRX,WaistRY
0.5481176972389221,0.7005502581596375,0.5894778966903687,0.6263080537319183,0.5084826350212097,0.6224843859672546,0.6054171919822693,0.5170202851295471,0.4983203113079071,0.5110275745391846,0.6063727736473083,0.4101427793502807,0.5003470182418823,0.4111318588256836,0.5751518607139587,0.4239921569824219,0.5299485325813293,0.4220570921897888
0.5481082797050476,0.6996444463729858,0.5899248123168945,0.6261447966098785,0.5086943507194519,0.6224879920482635,0.6057948470115662,0.5169412791728973,0.4983905255794525,0.5110298991203308,0.6065674424171448,0.4107243418693542,0.500358521938324,0.4113108515739441,0.5753991007804871,0.4240840077400207,0.5299606919288635,0.4220572710037231
0.5481417179107666,0.6996438801288605,0.590173602104187,0.6261195242404938,0.5093408823013306,0.6224262416362762,0.6060140132904053,0.5169465839862823,0.4990834295749664,0.5103385150432587,0.6066944599151611,0.4109511971473694,0.5004639625549316,0.4111804366111755,0.575420081615448,0.4244128465652466,0.5302891731262207,0.4222674965858459
0.5481417179107666,0.6996438801288605,0.590173602104187,0.6261195242404938,0.5093408823013306,0.6224262416362762,0.6060140132904053,0.5169465839862823,0.4990834295749664,0.5103385150432587,0.6066944599151611,0.4109511971473694,0.5004639625549316,0.4111804366111755,0.575420081615448,0.4244128465652466,0.5302891731262207,0.4222674965858459
0.547991931438446,0.6999141871929169,0.5901882648468018,0.6260948479175568,0.5095458626747131,0.6218822300434113,0.6060192584991455,0.5169669389724731,0.5000841021537781,0.5087625086307526,0.6067548990249634,0.4110901951789856,0.5004022121429443,0.4108182787895202,0.5753870606422424,0.4245902299880981,0.5306035280227661,0.422415018081665
0.547991931438446,0.6999141871929169,0.5901882648468018,0.6260948479175568,0.5095458626747131,0.6218822300434113,0.6060192584991455,0.5169669389724731,0.5000841021537781,0.5087625086307526,0.6067548990249634,0.4110901951789856,0.5004022121429443,0.4108182787895202,0.5753870606422424,0.4245902299880981,0.5306035280227661,0.422415018081665
0.5483524799346924,0.700790137052536,0.5901987552642822,0.6259055137634277,0.5095411539077759,0.6214327812194824,0.6058473587036133,0.5166470110416412,0.5001674294471741,0.507386326789856,0.6067565083503723,0.4110909104347229,0.5000520944595337,0.4099019169807434,0.5753771066665649,0.424447238445282,0.5305923819541931,0.4223728775978088
0.5483524799346924,0.700790137052536,0.5901987552642822,0.6259055137634277,0.5095411539077759,0.6214327812194824,0.6058473587036133,0.5166470110416412,0.5001674294471741,0.507386326789856,0.6067565083503723,0.4110909104347229,0.5000520944595337,0.4099019169807434,0.5753771066665649,0.424447238445282,0.5305923819541931,0.4223728775978088
0.548396646976471,0.700808048248291,0.590358316898346,0.6254786252975464,0.5095272660255432,0.6213788986206055,0.6057458519935608,0.5160802900791168,0.5001171827316284,0.5074116587638855,0.6068764925003052,0.4111400246620178,0.4984602034091949,0.4097139239311218,0.5754679441452026,0.4240334630012512,0.5305688977241516,0.4221336841583252
0.548396646976471,0.700808048248291,0.590358316898346,0.6254786252975464,0.5095272660255432,0.6213788986206055,0.6057458519935608,0.5160802900791168,0.5001171827316284,0.5074116587638855,0.6068764925003052,0.4111400246620178,0.4984602034091949,0.4097139239311218,0.5754679441452026,0.4240334630012512,0.5305688977241516,0.4221336841583252
