HeadX,HeadY,ShoulderLX,ShoulderLY,ShoulderRX,ShoulderRY,ElbowLX,ElbowLY,ElbowRX,ElbowRY,WristLX,WristLY,WristRX,WristRY,WaistLX,WaistLY,WaistRX,WaistRY
0.4821149110794067,0.8381812572479248,0.5368854999542236,0.7004984617233276,0.4246757924556732,0.7167474925518036,0.5516420006752014,0.5472900569438934,0.3942597210407257,0.5556613802909851,0.5437642931938171,0.4080923199653625,0.392944723367691,0.4097961783409118,0.5073151588439941,0.3991826176643371,0.4369228184223175,0.4021852016448974
0.4821344316005707,0.8381064236164093,0.5368871092796326,0.7004933953285217,0.4246682524681091,0.7167825400829315,0.5515982508659363,0.5473106801509857,0.3942460715770721,0.5558452904224396,0.5447072386741638,0.4084352850914001,0.3926503956317901,0.4099478721618652,0.5073087811470032,0.3991959691047668,0.4368854463100433,0.4022775292396545
0.4821435511112213,0.8380164206027985,0.5369022488594055,0.7004358172416687,0.4246547520160675,0.7167994379997253,0.5515977144241333,0.5467577874660492,0.3942339122295379,0.5559041500091553,0.5467267632484436,0.4076171517372131,0.3924554586410522,0.4099704027175903,0.5073530077934265,0.3992108106613159,0.4368801712989807,0.4022742509841919
0.4821496605873108,0.8377358168363571,0.5369441509246826,0.7001236975193024,0.4245486259460449,0.7167741358280182,0.5516613125801086,0.5455057621002197,0.3940882086753845,0.555862158536911,0.5503262281417847,0.4066676497459411,0.3920883238315582,0.4099761247634887,0.5074818134307861,0.3992093205451965,0.4368788301944732,0.4022061824798584
0.4821717441082001,0.8372524976730347,0.5369575023651123,0.6997113823890686,0.4244395792484283,0.7167685627937317,0.551807165145874,0.5452280044555664,0.3939068019390106,0.5559068322181702,0.5552369356155396,0.4067017436027527,0.3917534649372101,0.4101067185401916,0.5074800848960876,0.3992424011230469,0.4368788003921509,0.4022012948989868
0.4821680188179016,0.8364758640527725,0.5369486212730408,0.6993111073970795,0.4243533015251159,0.7166095077991486,0.5518301725387573,0.5452374517917633,0.3938549757003784,0.5560683608055115,0.5589081645011902,0.4075285792350769,0.3915209174156189,0.4104057550430298,0.5072702169418335,0.3990352153778076,0.4368757903575897,0.4021296501159668
0.4821647703647613,0.8362517356872559,0.5369280576705933,0.6984606981277466,0.4242391288280487,0.716362714767456,0.5519416332244873,0.545581191778183,0.3938468694686889,0.5563024878501892,0.562637209892273,0.4127851724624634,0.3913760483264923,0.410771906375885,0.5072224140167236,0.3987017869949341,0.4369084537029266,0.4018770456314087
0.4821167886257171,0.8362122923135757,0.5368931293487549,0.697862833738327,0.4242138266563415,0.7160512804985046,0.5526162385940552,0.5455889999866486,0.3938310444355011,0.5563836693763733,0.5676676034927368,0.4126796722412109,0.3913367986679077,0.4108390808105469,0.5071109533309937,0.3980500102043152,0.4369415044784546,0.4013110995292663
0.4820485115051269,0.8363155126571655,0.5366489887237549,0.6979957818984985,0.4241502583026886,0.7158848941326141,0.552830159664154,0.5469776690006256,0.3937422931194305,0.5565731525421143,0.5709728002548218,0.4179399013519287,0.3912233114242553,0.4108505845069885,0.5069146156311035,0.3979485630989074,0.436977744102478,0.4010106921195984
0.4820485115051269,0.8363155126571655,0.5366489887237549,0.6979957818984985,0.4241502583026886,0.7158848941326141,0.552830159664154,0.5469776690006256,0.3937422931194305,0.5565731525421143,0.5709728002548218,0.4179399013519287,0.3912233114242553,0.4108505845069885,0.5069146156311035,0.3979485630989074,0.436977744102478,0.4010106921195984
